,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Y31,Y32,Y33,Y34,Y35,Y36,Y37,Y38,Y39,Y40,Y41,Y42,Y43,Y44,Y45,Y46,Y47,Y48,Y49,Y50,Y51,Y52,Y53,Y54,Y55,Y56,Y57,Y58,Y59,Y60,Y61,Y62,Y63,Y64,Y65,Y66,Y67,Y68,Y69,Y70,Y71,Y72,Y73,Y74,Y75,Y76,Y77,Y78,Y79,Y80,Y81,Y82,Y83,Y84,Y85,Y86,Y87,Y88,Y89,Y90,Y91,Y92,Y93,Y94,Y95,Y96,Y97,Y98,Y99,Y100,Y101,Y102,Y103,Y104,Y105
h(X72-487.97),0.00354691657400534,-0.0904868544916887,-6.27907200083251e-05,1.64341405111576,-0.06893632119878,18.6375883774891,-0.721747500510426,0.0139103308709228,0.0251296662700191,0.34680189319049,-5.48369836076002,1.7916803423562,-0.102956373001578,-2.53085315370937,2541.6633989325,379.954306834915,2.41395729338742,0.237737394743781,3.88157758549211,61.560827108618,-0.205212458532046,0.901609587856156,-0.484300645749433,1065.621565391,-1.32376142966002,-1.34721857732767,0.0766273478468844,-4.19442899542063,-0.240791377808601,-5.96179288157347,-14.3751501815918,-0.60686926074176,-1.81020516809253,-21.1190436994206,-3.37829487359391,-0.00713347745547057,0.0470794170322555,0.0027076555922495,0.251039097748526,-0.0364178176440769,0.809840640746816,0.275856017033765,0.0190420444348868,-0.0191369879990924,0.0714487927861536,-0.395582763264273,0.228184717051009,-0.0258127988072191,-0.428640052200983,-1.16759971083364,1.05035424175439,0.109497115067994,0.0293870409546757,0.0919267395799417,0.396060900035236,-0.00283742796122252,0.0293279605911305,-0.00946520955169653,-0.753659857935587,-0.0131082240621713,-0.0409036616274916,0.0267575754630709,-0.067234646417563,-0.0310013133742411,-0.319066049614253,-0.369393078286117,-0.0614948326910049,-0.229377251363818,-0.516725133879397,-0.290706219339826,0.00805272428250822,0.000686112563479215,-0.00133454857765582,0.00311903031046709,0.00304816419774998,0.0075692198800659,0.00789623278665234,-0.00219019408920453,0.00789125995092391,0.00787821660553693,0.0028120461042552,0.0175452550413767,-0.0262026955711203,-0.0196287584619728,0.00341313749617701,-0.0162180502982797,-3.01887803690279e+36,-0.000167949473610315,0.00024630544597196,0.0012570273136172,0.00137591621046384,0.00137705726514753,0.000923395470923688,0.00420917112953511,-0.00146288566538463,0.00438261047758072,0.00636941455143461,-0.0170142999738548,0.00148580300646045,0.000266694357971255,-0.00203372183563864,-0.00990465524491818,-0.00880915207743898,-0.00455333656556686,-0.00471871735516263
h(X73-0.0954149),-151.644498802729,2631.34536302605,216.8161273365,-4432.4558886965,6712.07133701132,-3058.54834713754,-222730.097041776,-487.791487383068,6052.23044675373,-4516.99453529803,418639.149512309,16869.7707234421,7711.8513057273,-56847.6379166458,-49612238.1973311,6122678.23605635,50148.1049306935,5967.35324119709,79373.6881069257,399676.979807249,-4615.29283253242,28933.8423751251,3312.26922978752,12200773.5406242,8920.28132607262,77922.6200581726,1952.1168898732,33592.8338500393,5837.16774204962,219894.912180829,475267.145093064,-14380.8974215746,-49957.0886563436,631162.061078406,89447.5992063907,186.480173551696,945.458351608535,296.43000952467,-1833.68480615998,1782.02364413265,-5461.80952599393,-9447.44189097989,-352.238144517162,481.024017153468,-1118.48506145169,5552.30356513191,1542.47385534093,997.959870062706,-5014.83403236079,518552.673882899,48801.7047459089,1977.72567565541,804.01901492193,2054.58696384155,2767.01871504481,-113.961095667917,661.216479453334,105.958577182846,22422.4899188521,377.527881564481,1105.06519077317,110.029439027121,94.745325847985,537.528134375626,11268.666084332,19872.0621837879,-1335.16910448689,-4726.70962448181,19988.4658938179,5863.54089413543,-182.501828257094,-171.672085588989,-26.3265718291182,-13.0937928467825,-13.6587299194798,-285.739638450884,-254.009231469957,4.09745752201546,-148.726355198227,-148.468613420144,-166.716043116823,108.198057658261,453.729490489806,409.917638892347,103.338561574063,356.760459682255,-7.20581250181056e+40,7.42147609681807,10.5238663541865,18.1714588263229,16.8006986133539,14.8355184296823,2.02767079694492,399.847239330465,-13.0649721282593,130.379866588154,188.5923009873,549.280134945593,18.050690165851,6.97849614018314,-108.436395667549,-351.898436786405,-219.778331395113,-185.3027396005,-194.112348624687
h(X73-0.0943359),100.517211973518,-3917.61031543213,-117.547005314569,-5462.14471139151,-1647.83860357998,-9199.07740462967,60006.6964573614,117.454648149954,-4418.42466134766,1148.42943991177,-389252.233793789,-8785.41755609367,-2132.2198126517,56677.7016758758,-2411284.94916549,-3652767.33160766,-21794.065090142,-3611.67229049743,-37760.8006001621,-168021.90397218,-387.424270995941,-11409.5416162043,-3125.51056876313,-19017932.9346139,-8483.35610174083,-52928.3617462013,-823.717619589381,-24403.7745301,-4346.92817152419,-153738.448930203,-289092.483931504,4442.93532489982,21192.470517607,-482241.337861937,-55593.428693642,-187.440833081447,-818.692105039192,-146.320812700901,-360.791911565309,-422.006850944635,2193.85429079791,2279.14783118009,81.1322848715846,-488.150859325081,295.48623600776,-8544.42701193267,-905.247188408697,-257.762087451127,4699.61299850288,-268960.360834237,-22091.572923156,-1148.75235364181,-490.789224048316,-1038.74805973739,-1159.19492297312,-38.5870411015514,-276.13438071469,-70.5734878097466,-21828.2478036082,-239.842944475452,-979.49753662457,-91.389077402068,-252.929319829274,-493.986768338386,-7425.11151101648,-9940.56572377145,372.415589360641,1574.19634924343,-14917.5139548284,-3466.90213234726,195.054482189845,111.1728212017,17.5711124891203,20.682959294092,21.2169246236377,142.824817934246,130.902422418647,1.41819241938424,80.972068943519,80.7684946715444,103.916425033683,-48.79304777452,-83.6371603806003,-103.179354536867,-19.911443054661,-100.329154630348,2.97340340600887e+40,-8.53029745315263,-11.4083662998324,-16.2734469768414,-17.4984778533897,-16.4327568800527,-8.23332590900579,-68.292921283266,18.6310614619477,-54.4093516833251,-6.90228957863418,-218.452198867386,20.0179049962742,-0.238595480684716,91.8451137582767,67.9159000468537,49.6851250197159,68.7062803039315,75.4853158369567
h(X2-1198.45),-0.000987427008610756,0.0120321683323388,-0.000132000028726101,0.0220514300858773,-0.00137469818756553,0.0402312093264734,0.0980535575226728,0.000128657811884263,-0.0201917136858797,-0.00107175627469188,-1.58490455952155,-0.000242523267346938,-0.00874060836504216,-0.0938906079566493,692.298363922087,63.2997259933328,-0.0515888898907372,0.0167443195184249,0.0500095382596665,-0.0812900877748142,-0.00292615288474304,0.0288169082473825,-0.00425037676673084,849.937822027254,-0.0119630061382104,-0.0906490602052425,-0.000659182663817468,0.277688470897492,0.0050415868182056,-0.000823379761106237,0.0343636360257432,0.00197044114626766,-0.0103043600010871,-0.58321036290414,-0.051823526433067,-0.000447042688651997,0.000754898258800499,-7.09002494264987e-05,0.00247103682773797,-0.000398449762688716,0.0030527728833853,0.00331163905369506,-7.49774907152009e-05,-0.00258620960338375,0.000299031392344662,-0.0260795266757501,-0.000659706320949768,-0.0013559398391088,-0.00718543510208563,1.37878462586159,0.146608265041313,-0.00129416811705594,0.00247721102101263,0.00168489843351073,-0.000137327876527467,-0.000151624695405516,0.000570841004270488,-0.000231106726854531,0.2643840415951,-0.000212521343155159,0.00151903308237238,-2.54391563537577e-05,0.00656279839395394,0.00131981158769661,-0.00118482768250579,0.00265580172841836,0.000450963248016863,-0.00119310375690757,-0.00892579990930272,-0.00124610573825416,0.000428185119379827,9.96202127730881e-05,1.26369183080045e-05,-6.366956681253e-05,-6.09747842823028e-05,-0.000190046961059132,-0.000244804991207973,3.79026681751161e-06,-0.000210562092971896,-0.00020886618055594,0.000158896885061828,-0.000274389193144155,-0.00031533652893662,-0.000270764609548366,-2.15486231868126e-05,-5.96622468866751e-05,-5.59513405712699e+34,-1.08300763280343e-05,-3.63727601699308e-06,-1.7019249290661e-05,-2.81007933725514e-05,-5.58245642541047e-06,-1.51291965231526e-05,-0.00030224281685783,-3.30361713311827e-05,-9.02356781732137e-06,-0.000325883766796957,-0.000427619305409283,-0.000140614961522791,1.17282467259717e-05,-0.000137203129040536,-7.59018485573193e-07,3.23266872831224e-05,-0.000123437596420682,-0.000118298980157617
h(1198.45-X2),-0.00204405420980933,-0.0164150158016685,-0.000553025005893417,-0.00636909080958422,-0.0073385560141464,0.149289021279153,0.442596878277684,0.00160343830165409,0.0173053893841235,0.0088710984808072,-2.34694315852512,-0.0116007004770628,-0.0255996739764613,-0.278168897891828,5569.94612592474,201.364541779777,0.021535769282194,0.0626938588533195,1.0604388861514,-1.4425072090424,0.0755939171946335,0.365724063944572,0.00165550158508165,1104.15217213519,0.0209850013619222,0.188989578456366,0.010126274911147,0.619502351861573,-0.0202234656882236,-0.227564866296177,-1.53211888330183,0.00929389570735248,-0.0535272190362505,-3.11154569169322,-0.308889165030491,-0.00062946198052699,-0.00242416299001599,-0.000539433077253508,0.00288857738165229,-0.00219912570368895,0.00695553836594083,0.0259495013929829,0.00141620368155047,0.00376634286265357,0.00229580107120776,-0.0423003483430151,-0.00166408205948687,-0.00359101469996459,-0.0259568192013637,12.5974054977054,0.662236325734259,0.00123436813841669,0.00778059639396989,0.0247972600601271,-0.00776163245071027,0.00280216344662135,0.00763876695865,-0.000578792590893412,0.458931777346314,0.00108743130332863,0.0049469896494276,0.00100904613745551,0.0126830715879031,-0.00171853088020991,-0.0135720474561822,-0.0289086524986987,0.00206459214131776,-0.00561919970661023,-0.0614103882892201,-0.0156329062245529,0.00103115271340274,0.000301810676046827,-4.95008633078078e-05,0.000219591902450685,0.000219324582490831,0.000570270747420321,0.000433826950355165,1.60948428367636e-05,0.000246498703159812,0.000249053015332947,-3.23580271434553e-05,-0.000243146213534287,-0.00157495645480537,-0.00131190486769101,8.40242337144902e-05,-0.000748837806876128,-1.22004516318035e+35,-4.33978458378838e-05,-6.2559714606463e-05,-0.000120338450804485,-0.000143904419718757,-0.000112750255092341,-0.000144939810067225,-0.000526069200710326,-6.73182810576414e-05,0.000171552926475629,-0.00108757510731482,-0.00164720813172565,-0.00013127012809251,7.80327992052527e-05,-0.000224962319920767,-4.55027374898094e-05,-6.78643257330004e-06,-0.00020666426029524,-0.000332120199225218
h(X18-14.083),-0.12176561615743,-6.45327990728079,0.545322604404803,49.5153317814268,1.03390332481812,-22.0527324224329,-222.515336855855,0.463684899322397,-3.55225937610859,-5.17119850010942,-903.808765383689,-5.7567912069676,8.95972776253722,1.87413281840222,2805333.41256678,13883.9283476549,-56.1911645721375,12.430143125226,125.433811829653,12075.8587704066,-22.9076926271391,-5.97524616907181,-12.9049777907771,-56727.455304468,-35.0129779430574,-234.234459722877,1.39927634962073,-236.961853761959,11.2929506160176,162.187634053279,607.281254957606,-3.89359369883846,5.10226119030526,693.467734288572,85.4453857134767,0.269226913694514,0.994280432139781,0.520490285279518,6.14583413875816,0.0914605633321131,-1.18258317955465,-12.1442632388662,0.0886846114714118,0.153901391039734,-0.272918054608783,-26.9991530591123,-0.0380389571891928,2.08981975996501,4.24764637972235,8217.26823732307,149.271688808773,-2.50136708844056,1.07375393588125,3.07412504213876,74.5954986162812,-0.246375500103129,1.22843076947006,-0.320503717094407,129.681718158272,-0.176379151495173,0.797410577417027,-0.427325339260265,0.990028142050948,1.21109229772891,8.76966668904457,17.2710121543558,-0.431709941936314,1.23050063390191,23.0925618501445,7.09516343378757,-0.193983214550133,-0.0985211666790904,0.00911511931806053,-0.0352153654348935,-0.0330717953515502,-1.03594940017062,-1.05125397083369,-0.0276375959753339,-0.919008877596657,-0.919625716689409,-0.525236044419415,-0.167580536968911,0.191324496603774,0.0521178501029877,0.140341218838204,0.362944226983821,-3.33546526336215e+37,-0.031296761128757,-0.0555680153519926,0.00975543721847595,0.00169474647029826,-0.00139638673437408,-0.00645595852233992,0.370790925684634,-0.229274588404142,0.11842636903852,0.196319647596339,0.170717537055671,0.0786798743841267,0.0288408637750189,-0.121550767180823,-0.0403416813431648,0.0201643638496062,0.0302674775793658,0.0648742415585711
h(X18-14.5715),10.4644182842214,170.110708342751,0.0066648935494101,-5.27614572646061,20.2317565884512,-267.246022771887,3808.95487932158,-0.0586606997302339,74.4679173612184,47.7941067131463,-7085.77370335978,-579.014067998054,-114.954641224574,36.7131629982846,-39391385.7531199,-1110513.98446353,907.848526798511,-532.366893103366,-7872.14648840743,-208597.332466353,-16.8201855266751,-706.219264052333,35.1765243031616,1427677.05836562,3.42193399932871,915.222230228482,-116.977846477812,704.37090138076,377.477768410303,3544.23637331198,17084.5396131026,-178.924997684287,230.16944648899,19509.6884156435,3117.83207746433,7.88940011842065,24.4016764507229,1.11199324900053,14.7343981068622,1.23280882508906,-2.30918667711849,169.233998488914,2.86169890452944,11.06324734673,7.46726785774601,-210.98262515417,-51.950813361229,-18.6081700751891,-66.2207798925371,-68842.4499576465,-6685.85388123881,12.4952353107741,-55.7060312509149,-202.436635777703,-1563.64177313542,-15.0627152294407,-56.231391110155,10.5820256208038,1212.77494834661,-4.57758981091823,-65.4309789118104,-0.21454576118239,-43.5769571652235,53.5637305095072,89.9054674691017,434.8912712378,-30.2807612385285,20.456818146164,435.239065915555,167.734879842117,-0.12583256361413,-1.81143007180697,-0.223472325061214,-0.561094339516065,-0.576350399457115,0.548113298265316,0.547479779516673,-0.498825532659268,0.4748661543325,0.471826307500731,2.47037732361309,1.61114718362183,1.60168801175156,0.608580198343905,-1.68591839702164,1.60440217709552,-8.93947208770837e+38,-0.0748646665149498,-0.14098640278006,-1.77418676990922,-1.70960630412305,-1.3816746477263,-1.01784363087661,-1.13785432663545,6.00522654653504,-2.14124951511979,4.61846286349559,-4.13456906830589,0.984394170777062,-0.949119929083743,-2.62691143317828,0.368734859334133,0.614686976627062,-0.193409198510175,-0.173458165233391
h(X18-14.3273),0.439665838642429,19.8028377353332,-0.582631836609555,-97.5078177275117,0.642918733367492,-11.7077830753688,422.189084602048,-0.68632401527315,7.68970983574737,7.48234995174527,1032.02410122132,6.76872105135496,-13.3336470084829,-9.47349776346594,-6022008.40420558,-71735.0397208378,70.9043219811137,-46.7706316284317,-570.99084906494,-29794.616834327,22.4994366299875,-44.7222185016054,20.186551872756,91218.4479862514,50.8982772596132,171.959590471652,-6.54897020684495,202.342593139406,21.1335869561069,26.1580560335177,766.95256497803,-2.85008360457067,8.81265561462396,-69.9960478750641,96.7143872568515,0.0399684280196367,-2.27282444294057,-0.654250870248847,-9.91494493419198,0.874446725489181,0.177209664789746,22.8629150878045,-0.0459064412826209,0.398191552516001,0.363659805686592,33.4325744662271,0.0929643332120442,-3.08008999468378,-8.71419577572069,-16101.8549921955,-539.180134019067,1.84303294816454,-5.18690949189197,-14.7953839025164,-188.452651257301,-0.737138839992457,-4.56594560555352,0.806297813958463,-168.781806195789,0.00472881093882631,-10.516110398763,0.811976780215537,-7.69080711565923,2.9445954300354,-6.92188852951881,5.49329684148598,-0.747766809874408,-0.3846630994823,-15.5655905380095,-1.28446366053107,0.208853975007024,0.0120941107487862,-0.0436264020211962,0.121571273987792,0.11895566812518,1.50482627409858,1.52712294389762,0.0658223123292423,1.27474336132189,1.27556538755968,0.745085764871954,0.0690614396557326,-0.217889991769863,-0.0208932438064167,-0.382052094355062,-0.627225922789525,1.28029987277202e+38,0.0221469284175187,0.0663262252524545,-0.100442695655343,-0.0856146731820501,-0.0740866305069602,-0.054616719669137,-0.830569855690389,0.626612604186391,-0.228841594527666,-0.214495126921587,-0.535682765217226,0.00320339747520605,-0.0719219791663605,0.164359237490102,0.158002014582666,0.0252874011002441,0.00462566489250084,-0.031124396173766
h(X18-14.5395),-8.25370761294311,-176.046594699925,-0.120309280794168,55.295992766646,-22.8021756968032,283.351982540403,-3617.3098379932,0.0748739346884409,-74.3112402755877,-44.7737290197665,6430.02343479087,514.672414829236,117.313784181433,75.0332992283001,37498979.5374693,1048748.46679706,-754.354092591149,506.614660335626,7483.46364655539,202492.702099227,18.7094753536105,679.864165188138,-43.2655210165277,-1253108.77237944,-31.7551060709252,-661.637250837626,110.969376592497,-514.180830515222,-377.981171229314,-3439.40020724746,-17032.9652077235,169.836676686251,-223.981474886899,-18497.6614100776,-3045.96280124314,-7.291480403813,-20.2849933065473,-1.04378998256007,-10.0182329183453,-2.89575928393104,3.28862235227002,-162.927270673719,-2.70254563526342,-11.3138304140034,-6.90783629713388,187.797935810747,46.6052102852998,19.5910492507139,67.501645011231,66359.9563015311,6277.50849661611,-5.41876834580741,54.3765597692169,192.972930033876,1498.57216636169,14.5293530257141,53.3506691690623,-9.8936530852537,-1121.89299248094,4.04846538492005,66.2621446152143,0.114759909216154,46.2544603031431,-53.1886006460776,-83.4108597453269,-419.951512206152,28.7950749143245,-19.4112351994774,-403.815434146957,-158.703074945344,-0.0079294423262706,1.6835637918569,0.267163798957186,0.321629125112822,0.332850608400652,-0.811181554257251,-0.816884112182062,0.421223071034088,-0.537182764997247,-0.535077270199325,-2.25484969108245,-0.905801430697499,-1.39736842360784,-0.505687345140034,1.74928025685244,-1.13302756815223,6.37533391281783e+38,0.120418977424357,0.233058649017732,1.76085669812768,1.61046378634004,1.28674449238329,0.949331971411184,1.34868975915934,-5.69384319753753,1.9941027232906,-3.97937044308459,3.88330590119439,-0.920580354289566,0.933883095461715,2.44039288644192,-0.480039091959965,-0.621167052755893,0.192505821391953,0.171721291815671
h(X2-1422.5),0.000985607502754853,-0.0128089218351644,0.000133999362814365,-0.0231324295653005,0.00119925091694388,-0.0393901014683469,-0.0841366988838186,-0.000120958130439423,0.0206436606856653,0.00125394798437049,1.58205162009622,0.000121720950094025,0.00892996906032431,0.0928256884759372,-639.500475433515,-61.2360862703132,0.0542166658638265,-0.0169464402948834,-0.0358688472074835,0.0550623801907022,0.010175571143574,-0.0271402098807849,0.00445645325380616,-855.842946192371,0.0126982857553183,0.123051843321296,0.000869078883204133,-0.268369082417203,-0.00550481137173759,-0.000743094141355904,-0.0526953992364189,-0.00165608462878226,0.00915312973782183,0.550170354727397,0.0470367222378055,0.000443593658351083,-0.000800017783431369,6.42152312651423e-05,-0.00248393161205535,0.000353785868784835,-0.00302408868585355,-0.00291897534709417,8.86076397609928e-05,0.00264000143220514,-0.000274727073613545,0.0263149625470914,0.000657656040281447,0.00139646496663873,0.00688769554286241,-1.25193465089754,-0.142359429623082,0.0014562397067465,-0.00250459456881629,-0.00137189863336051,-4.13588345642085e-05,0.000427947983141828,-0.000539178525732078,0.000237520098372285,-0.264149616879332,0.000236775874778776,-0.00143383362927066,6.10198007897474e-05,-0.00637084953571586,-0.00139944690413384,0.00103742045005646,-0.00317717915082034,-0.000396644545624008,0.00108435164530443,0.00801913063011425,0.000906396578641283,-0.000414894754691727,-9.50873682350239e-05,-1.24508086399189e-05,7.32532167124939e-05,7.04394346419304e-05,0.000209445370939276,0.000262685142212667,-5.40182480735166e-06,0.000224881513414725,0.000223184271902057,-0.000166902227712283,0.000286910988230818,0.00031902294375628,0.00027813690147874,2.53159043102804e-05,5.75824235038808e-05,5.70061427641407e+34,1.29500728269286e-05,5.35654484860377e-06,1.67510098124307e-05,2.73196175600691e-05,4.44114751184592e-06,1.51372054616374e-05,0.000295245831213745,3.69865267836139e-05,6.60766417649868e-07,0.000317590503723242,0.00042324370697233,0.000141209891192627,-1.40304208789614e-05,0.000135053956941028,-3.64095573424684e-06,-3.552415722167e-05,0.000120220976544697,0.000114214643617822
h(X2-5685.87),-0.00220713248423667,-0.0182342048707374,0.00108267659507876,0.0713179459813364,-0.000149104358654267,-0.106970424756963,0.0864710272718842,-0.00226039950770974,-0.0795038508614573,-0.0169897779839245,-2.02055697747437,-0.000968870796928816,0.0264575224097127,0.282536289069596,-6259.71901954935,-123.160855447554,0.229473763641781,-0.0411162762778393,-0.796076345779809,-42.1926260856504,-0.146412476066215,-0.227119080954636,0.045783465451663,282.217281925117,0.120674032631643,-0.688733410770975,-0.00732104046369863,0.919019502844972,0.0706130417338238,1.23483670816679,4.26128089594427,-0.0101756988443602,0.0328501411086055,6.20347664122033,0.697688168501763,0.00053289950228602,-0.0129425626595275,0.000756610668481112,0.00657772089161719,-0.000391056737787157,-0.00186191574011658,-0.0182130998580641,-0.00239870525776765,-0.0103449390854486,-0.0034864600282275,0.00364162505044996,-0.000388032347281199,0.00445036469669925,0.0279811785178144,-15.7955032235924,-0.615157640653995,0.00290436741717258,-0.00466949496771379,-0.018667943359902,-0.258971280457724,-0.00633585882123749,-0.00948876005303423,0.00165988809917704,-0.183341855329709,0.000639171018653189,-0.0261849902622698,-0.00138420652935722,-0.00636349795102118,0.00966612737861007,0.0531696432779186,0.106545765270109,-0.00279648305469445,0.00490910936021107,0.14705938794117,0.0411344917255437,-0.000718116430251545,0.000131624914708469,0.000111049377974102,0.000221389064543695,0.000201666160764677,-0.00173599987978849,-0.00152826862955398,-4.29937546537789e-05,-0.000932076271093517,-0.000932269670586486,0.000611929233844417,-0.000187092886724557,0.00228395776093354,0.0015099008925983,-2.48316061776589e-05,0.000957071038800931,-3.56239764459775e+35,-0.000266750561950582,-0.000349753336140412,-0.000656384896870833,-0.000695359144283517,-0.000699614496783564,-0.000290887840560861,0.000975340012189686,0.00035007965750542,4.93683467003199e-05,0.000911099798442053,0.0033321341983341,0.0006586346364484,-0.000106829497925771,0.00130555672771429,-0.000126162455498167,-9.1164894606944e-05,0.000454389713823725,0.000552670792392498
h(X4-0.411608),-22.8615508704669,810.115477653982,-5.92430728407417,-548.397352205044,-13.3627618693906,854.471867069987,-19361.6451917417,-0.186147523067386,528.771987317265,-394.683442411861,1889.35874905726,370.454649883987,116.296204078491,5994.11290600567,-16002230.3239854,840136.988831339,-95317.9880897395,-2453.07202411418,-74110.9622513867,89375.7751511465,-3276.0395195726,-15891.9303483083,-571.249501576185,13683750.4508951,-2093.6087544036,20486.4994199148,-927.960335195568,24197.7385665364,637.465360648498,7014.75584982686,27883.1350366844,-428.875952618734,830.701972854134,21353.8118064183,5831.71553123062,-11.6775020709366,129.304305188351,0.221835350128972,-155.495992382687,4.52645906559523,88.3126444561823,-639.506579765631,-6.95161841221439,87.4421090158233,-61.7313488682259,-354.587542429989,36.4029616693666,-16.2356783053132,524.187891103252,-26029.2909057687,564.88378306021,-3195.46487390154,-280.900404821486,-1427.08176341864,501.610808212655,-204.158313682646,-427.031243770685,-50.9476385640076,7822.44092797762,-120.704198632864,357.894917469304,-50.6794445052463,272.049780808633,80.0616829386354,224.270068360839,751.944508442197,-69.4829461850817,72.7245512224809,900.012807813844,403.839154422231,6.82765958263566,5.66732684773805,-1.44511132261975,3.13720509497924,6.31009804373623,-7.85902181907228,-8.43157623125533,-0.632234929062418,-3.81809374740696,-3.79778780911532,-0.858126982111738,4.10777941661537,30.2899360644415,18.7632412952956,5.21746759254385,5.16963904808795,-5.22092726895865e+39,1.51758893329053,1.21792902250573,1.0545636164014,1.11289630962955,1.0030918424705,-0.128549372728116,15.2685811251452,-3.67966430679054,2.52642847154216,27.5098387686859,11.8149441566678,4.23915328109983,-1.1144772578411,1.26592960134196,-1.58587790290817,-0.255143545873526,-2.79064772681261,-4.33503299081641
h(X2-5788.29),0.00130975513237882,0.010879505181605,-0.000906329227519456,-0.0406827739440936,-0.00241909439509859,0.084922304631214,-0.12076376046136,0.00192041468227424,0.0686778109218539,0.014342185359004,1.72725846419701,2.87556915544136e-05,-0.0192493941376503,-0.207324703700444,4657.37542997428,75.446678863903,-0.135614723996147,0.0314019360104222,0.597257071603768,31.3463122243864,0.104939504371135,0.192600445739671,-0.0425364332808233,-346.215288793597,-0.112969783699471,0.202916597346836,0.00564469288638411,-1.1153714206975,-0.048993328104941,-0.83224391504293,-3.01977676168547,0.00862577242336167,-0.0217088448107268,-4.56656182029327,-0.497664607968073,-0.0004271249578393,0.0102330184600084,-0.000628998213850419,-0.00328032961921555,-0.000549630594335412,0.00150123988674633,0.0141201836925032,0.00198192877079889,0.00875425226641416,0.00303880687144713,0.00201469413534372,0.000321679425805312,-0.00307228518339862,-0.0207912948707813,11.8861983648008,0.410951847324364,-0.00193937321169418,0.00368139329510537,0.0145806006852142,0.192434405890231,0.00444771291648619,0.00753407538081673,-0.00134239604974476,0.0778953544354883,-0.000620945456117204,0.0126981411567948,0.00111111108226673,0.000134004404863116,-0.00693381067971013,-0.0368269758429812,-0.0773731214442821,0.00216360787029479,-0.00348623372864856,-0.109344658821123,-0.0302636750555841,0.000490226982721311,-9.59392870350359e-05,-8.55114569985901e-05,-0.000178551985130301,-0.000161765573426428,0.00126989414105517,0.00112042625646428,4.59932466089813e-05,0.000646621773303937,0.000646146231000267,-0.000397112827468345,0.000180988106415701,-0.00187757795727403,-0.00126927380255591,-2.84666668412474e-05,-0.000789969918938397,2.56519452616451e+35,0.000188953408001153,0.000248171342041627,0.000479262474726167,0.000498086039569057,0.000508517839087964,0.000182337238495965,-0.000743310963105341,-0.000291422878638276,-1.97929808824178e-05,-0.000747391421682607,-0.00250226087253551,-0.000468696247517889,9.73400873583925e-05,-0.000925756338214,9.64879887271934e-05,8.45481116167509e-05,-0.000314573128384321,-0.000392487947231207
h(X2-5340.19),0.0011781723603598,0.00730207690579538,-0.000170320826555119,-0.0452541198620708,0.00349985357932945,0.0350518841000276,0.0903638024204329,0.000233619179334288,0.00706220491765387,0.00209848549043048,0.140389742823048,0.00031345810992996,-0.00622419853826613,-0.0708307556868135,1983.66371356358,68.1654562119977,-0.105427127443373,0.0132999085479951,0.291402946653457,11.7740744895917,0.0872452242675394,0.0206315038280768,-0.00290033837486829,112.25824303237,-0.00667293979949736,0.782122162528953,0.00299081284449805,0.314612505631009,-0.0274668042120994,-0.504829902153508,-1.53317014054422,0.00185209257157483,-0.0176807918527296,-2.01148721546799,-0.25398199033706,-8.69515363904155e-05,0.00253304086255048,-0.000158656934716819,-0.00493496177056943,0.00131856506419914,0.000560246303127515,0.00446095968750901,0.000356557826811627,0.00120737361165144,0.000223487780804973,-0.0091308755477806,7.21428503841435e-05,-0.00136664271171829,-0.00661977125918803,4.63169675964715,0.266014679223037,-0.000485217078277287,0.0015520369618301,0.00605792468157973,0.0721848538627248,0.00373529285030608,0.00177478235394541,-0.000337885855964834,0.15085177310948,2.57188543563295e-05,0.0179920789746338,0.000392166661536422,0.00884658968369826,-0.00346932264051046,-0.0202881348466936,-0.0358800347628533,0.000823432305153618,-0.00206974119782823,-0.0459541386045441,-0.0137179994174364,0.000283435836168331,-5.63185766081808e-05,-2.1338633211714e-05,-3.32977944501781e-05,-3.00122454318819e-05,0.000587088636066783,0.000519816376836234,-1.59809856338814e-05,0.000385663908200055,0.000386593988219522,-0.000272759089395459,-9.00623367008893e-06,-0.000332592733793549,-0.000168498422583656,8.5506387833659e-05,-0.000169905861215859,1.15772350100174e+35,0.000101850341326508,0.000126911503165539,0.00020119910600123,0.000225645470908611,0.000208920450933347,0.000134637572219927,-0.000295435886427534,-4.30263554712755e-05,-7.90713656494321e-05,-0.000135234425808247,-0.000942785762829485,-0.000228245096393144,-5.05350439777703e-06,-0.000477985723092944,1.28804030395252e-05,-1.54408767944347e-05,-0.000192249903965747,-0.000213457465320474
